ID,Title,Content,Excerpt,Date,"Post Type",Permalink,"Image URL","Image Title","Image Caption","Image Description","Image Alt Text","Attachment URL",Categories,Tags,Status,Author,Slug,Format,Template,Parent,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date"
1269,"Fruity Pebbles","<img class=""alignnone  wp-image-1270"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/13256347_10154231482384314_7467674047059599557_n-300x300.jpg"" alt=""13256347_10154231482384314_7467674047059599557_n"" width=""359"" height=""359"" />
<h3>2 drops Lemongrass, 2 drops Grapefruit, 1 drop Bergamot</h3>",,20160904,post,http://theoilydoc.com/fruity-pebbles/,http://theoilydoc.com/wp-content/uploads/2016/09/13256347_10154231482384314_7467674047059599557_n.jpg,13256347_10154231482384314_7467674047059599557_n,,,,,Recipes>Aromatic,,publish,2,fruity-pebbles,,,0,0,0,closed,open,20160904
1271,"Red White Blue","<img class=""alignnone  wp-image-1272"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/13528807_10154317624889314_2927946498694081321_n-300x300.jpg"" alt=""13528807_10154317624889314_2927946498694081321_n"" width=""360"" height=""360"" />
<h3>1 drop Passion, 1 drop Purify, 2 drops Juniper Berry</h3>",,20160904,post,http://theoilydoc.com/red-white-blue/,http://theoilydoc.com/wp-content/uploads/2016/09/13528807_10154317624889314_2927946498694081321_n.jpg,13528807_10154317624889314_2927946498694081321_n,,,,,Recipes>Aromatic,,publish,2,red-white-blue,,,0,0,0,closed,open,20160904
1273,"Summer in the Alps","<img class=""alignnone wp-image-1274"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/13240669_10154215935459314_6957382799155907192_n-300x300.jpg"" alt=""13240669_10154215935459314_6957382799155907192_n"" width=""381"" height=""381"" />
<h3>2 drops Lemon, 2 drops Peppermint, 1 drop Ylang Ylang</h3>",,20160904,post,http://theoilydoc.com/summer-in-the-alps/,http://theoilydoc.com/wp-content/uploads/2016/09/13240669_10154215935459314_6957382799155907192_n.jpg,13240669_10154215935459314_6957382799155907192_n,,,,,Recipes>Aromatic,,publish,2,summer-in-the-alps,,,0,0,0,closed,open,20160904
1275,"Welcome to our website",[embed]https://youtu.be/qry_gtzgiNo[/embed],"We are so happy you have decided to visit out site. Please look around, get involved, and ask questions! ",20160904,post,http://theoilydoc.com/welcome-to-our-website/,http://theoilydoc.com/wp-content/uploads/2016/09/14249332_10103778435591608_1672339804_n.jpg,14249332_10103778435591608_1672339804_n,,,,,"Video Blog",,publish,2,welcome-to-our-website,,,0,0,0,open,open,20160904
1278,"Spa Elevation","<img class=""alignnone  wp-image-1279"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12553063_10153896913484314_7367155002996992821_n-300x300.jpg"" alt=""12553063_10153896913484314_7367155002996992821_n"" width=""413"" height=""413"" />
<h3>2 drops Bergamot, 1 drop Elevation, 2 drops Wild Orange</h3>",,20160905,post,http://theoilydoc.com/spa-elevation/,http://theoilydoc.com/wp-content/uploads/2016/09/12553063_10153896913484314_7367155002996992821_n.jpg,12553063_10153896913484314_7367155002996992821_n,,,,,Recipes>Aromatic,,publish,2,spa-elevation,,,0,0,0,closed,open,20160905
1280,"Recommended ""Dosage"" for Children and Adults","<img class=""alignnone  wp-image-1281"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12308811_10153815654964314_2952002830699802324_n-300x300.jpg"" alt=""12308811_10153815654964314_2952002830699802324_n"" width=""446"" height=""446"" />

&nbsp;
<h3>When applying oils to children, please look to this chart to determine what is a safe dosage.</h3>",,20160905,post,http://theoilydoc.com/recommended-dosage-for-children-and-adults/,http://theoilydoc.com/wp-content/uploads/2016/09/12308811_10153815654964314_2952002830699802324_n.jpg,12308811_10153815654964314_2952002830699802324_n,,,,,"Science Of",,publish,2,recommended-dosage-for-children-and-adults,,,0,0,0,open,open,20160905
1282,"Autumn Invitation","<img class=""alignnone  wp-image-1283"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12065650_10153664147614314_6933133678556177861_n-300x300.jpg"" alt=""12065650_10153664147614314_6933133678556177861_n"" width=""429"" height=""429"" />
<h3>3 drops Wild Orange, 1 drop Ginger, 1 drop Clove, 2 drops Frankincense</h3>",,20160905,post,http://theoilydoc.com/autumn-invitation/,http://theoilydoc.com/wp-content/uploads/2016/09/12065650_10153664147614314_6933133678556177861_n.jpg,12065650_10153664147614314_6933133678556177861_n,,,,,Recipes>Aromatic,,publish,2,autumn-invitation,,,0,0,0,closed,open,20160905
1284,"How to use essential oils aromatically","<img class=""alignnone  wp-image-1285"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12122424_10153719181834314_3771984834474248711_n-300x300.png"" alt=""12122424_10153719181834314_3771984834474248711_n"" width=""461"" height=""461"" />
<h3></h3>
<h3>There are several ways that you can use essential oils aromatically. Here are a few tips.</h3>",,20160905,post,http://theoilydoc.com/how-to-use-essential-oils-aromatically/,http://theoilydoc.com/wp-content/uploads/2016/09/12122424_10153719181834314_3771984834474248711_n.png,12122424_10153719181834314_3771984834474248711_n,,,,,"Recipes>Aromatic|Science Of",,publish,2,how-to-use-essential-oils-aromatically,,,0,0,0,open,open,20160905
1286,Tahiti,"<img class=""alignnone  wp-image-1287"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12036959_10153725358119314_7018320671312267785_n-300x300.jpg"" alt=""12036959_10153725358119314_7018320671312267785_n"" width=""454"" height=""454"" />
<h3>3 drops Wild Orange, 2 drops Ginger, 2 drops Ylang Ylang</h3>",,20160905,post,http://theoilydoc.com/tahiti/,http://theoilydoc.com/wp-content/uploads/2016/09/12036959_10153725358119314_7018320671312267785_n.jpg,12036959_10153725358119314_7018320671312267785_n,,,,,Recipes>Aromatic,,publish,2,tahiti,,,0,0,0,closed,open,20160905
1288,"Clean Laundry","<img class=""alignnone  wp-image-1289"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12208624_10153754803354314_8060699174714356518_n-300x300.png"" alt=""12208624_10153754803354314_8060699174714356518_n"" width=""421"" height=""421"" />
<h3>3 drops White Fir, 3 drops Cypress, 2 drops Wintergreen</h3>",,20160905,post,http://theoilydoc.com/clean-laundry/,http://theoilydoc.com/wp-content/uploads/2016/09/12208624_10153754803354314_8060699174714356518_n.png,12208624_10153754803354314_8060699174714356518_n,,,,,Recipes>Aromatic,,publish,2,clean-laundry,,,0,0,0,closed,open,20160905
1290,"Fall Breeze","<img class=""alignnone  wp-image-1291"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12118888_10153710532654314_4256155146227526071_n-300x300.jpg"" alt=""12118888_10153710532654314_4256155146227526071_n"" width=""397"" height=""397"" />
<h3>5 drops Tangerine, 3 drops Cinnamon Bark, 1 drop Clove</h3>",,20160905,post,http://theoilydoc.com/fall-breeze/,http://theoilydoc.com/wp-content/uploads/2016/09/12118888_10153710532654314_4256155146227526071_n.jpg,12118888_10153710532654314_4256155146227526071_n,,,,,Recipes>Aromatic,,publish,2,fall-breeze,,,0,0,0,closed,open,20160905
1292,"Citrus Cinnamonwood","<img class=""alignnone  wp-image-1293"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12033038_10153641457269314_585153944557147437_n-300x300.jpg"" alt=""12033038_10153641457269314_585153944557147437_n"" width=""442"" height=""442"" />
<h3>2 drops Lemon, 2 drops Lime, 1 drop Cinnamon</h3>",,20160905,post,http://theoilydoc.com/citrus-cinnamonwood/,http://theoilydoc.com/wp-content/uploads/2016/09/12033038_10153641457269314_585153944557147437_n.jpg,12033038_10153641457269314_585153944557147437_n,,,,,Recipes>Aromatic,,publish,2,citrus-cinnamonwood,,,0,0,0,closed,open,20160905
1294,"Spicy & Fresh","<img class=""alignnone  wp-image-1295"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12105811_10153696239379314_8513919779568604639_n-300x300.jpg"" alt=""12105811_10153696239379314_8513919779568604639_n"" width=""444"" height=""444"" />
<h3>1 drop Lemongrass, 2 drops Eucalyptus, 1 drop Cinnamon</h3>",,20160905,post,http://theoilydoc.com/spicy-fresh/,http://theoilydoc.com/wp-content/uploads/2016/09/12105811_10153696239379314_8513919779568604639_n.jpg,12105811_10153696239379314_8513919779568604639_n,,,,,Recipes>Aromatic,,publish,2,spicy-fresh,,,0,0,0,closed,open,20160905
1296,"Mint Creamsicle","<img class=""alignnone  wp-image-1297"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12079560_10153679380214314_6723902195868944047_n-300x300.png"" alt=""12079560_10153679380214314_6723902195868944047_n"" width=""459"" height=""459"" />
<h3>4 drops Citrus Bliss, 3 drops Spearmint</h3>",,20160905,post,http://theoilydoc.com/mint-creamsicle/,http://theoilydoc.com/wp-content/uploads/2016/09/12079560_10153679380214314_6723902195868944047_n.png,12079560_10153679380214314_6723902195868944047_n,,,,,Recipes>Aromatic,,publish,2,mint-creamsicle,,,0,0,0,closed,open,20160905
1298,"Alpine Awakening","<img class=""alignnone  wp-image-1299"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12239953_10153780184664314_3278322697360925633_n-300x300.jpg"" alt=""12239953_10153780184664314_3278322697360925633_n"" width=""425"" height=""425"" />
<h3>2 drops Bergamot, 1 drop Cedarwood, 2 drops Wintergreen</h3>",,20160905,post,http://theoilydoc.com/alpine-awakening/,http://theoilydoc.com/wp-content/uploads/2016/09/12239953_10153780184664314_3278322697360925633_n.jpg,12239953_10153780184664314_3278322697360925633_n,,,,,Recipes>Aromatic,,publish,2,alpine-awakening,,,0,0,0,closed,open,20160905
1300,"Crisp Autumn Spice","<img class=""alignnone  wp-image-1303"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12189734_10153739524414314_5933309317930510469_n-300x300.jpg"" alt=""12189734_10153739524414314_5933309317930510469_n"" width=""422"" height=""422"" />
<h3>4 drops Cardamom, 2 drops Wild Orange, 1 drop Clove, 1 drop Cinnamon</h3>",,20160905,post,http://theoilydoc.com/crisp-autumn-spice/,http://theoilydoc.com/wp-content/uploads/2016/09/12190816_10153760729739314_8724617031699356438_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12049399_10153641451239314_4047337404958375436_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/11261683_10153632722429314_7358467667812322397_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12043053_10153640011134314_3099863981430404680_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12039207_10153635349109314_8690763412063458967_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12039367_10153637415194314_867392910538973398_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/11988403_10153630190819314_799737678844707709_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12039183_10153671708959314_2484047558595733864_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12191635_10153752699224314_174176959068098631_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12042980_10153660637849314_2111549084012001952_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12189153_10153739517139314_7213030946519022561_n.png|http://theoilydoc.com/wp-content/uploads/2016/09/12189734_10153739524414314_5933309317930510469_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12190815_10153739513024314_513613823359730048_n.jpg|http://theoilydoc.com/wp-content/uploads/2016/09/12341612_10153821994554314_3807693888943886530_n.jpg,12190816_10153760729739314_8724617031699356438_n|12049399_10153641451239314_4047337404958375436_n|11261683_10153632722429314_7358467667812322397_n|12043053_10153640011134314_3099863981430404680_n|12039207_10153635349109314_8690763412063458967_n|12039367_10153637415194314_867392910538973398_n|11988403_10153630190819314_799737678844707709_n|12039183_10153671708959314_2484047558595733864_n|12191635_10153752699224314_174176959068098631_n|12042980_10153660637849314_2111549084012001952_n|12189153_10153739517139314_7213030946519022561_n|12189734_10153739524414314_5933309317930510469_n|12190815_10153739513024314_513613823359730048_n|12341612_10153821994554314_3807693888943886530_n,|||||||||||||,|||||||||||||,|||||||||||||,,Recipes>Aromatic,,publish,2,crisp-autumn-spice,,,0,0,0,closed,open,20160905
1315,"Cinnamon Oil","<img class=""alignnone  wp-image-1305"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12042980_10153660637849314_2111549084012001952_n-300x300.jpg"" alt=""12042980_10153660637849314_2111549084012001952_n"" width=""411"" height=""411"" />
<h3>Cinnamon is derived from the evergreen tree, which grows up to 45 feet high.</h3>",,20160905,post,http://theoilydoc.com/cinnamon-oil/,,,,,,,"Science Of>About an Oil",,publish,2,cinnamon-oil,,,0,0,0,open,open,20160905
1316,Cardamom,"<img class=""alignnone  wp-image-1306"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12191635_10153752699224314_174176959068098631_n-300x300.jpg"" alt=""12191635_10153752699224314_174176959068098631_n"" width=""439"" height=""439"" />",,20160905,post,http://theoilydoc.com/cardamom/,,,,,,,"Science Of>About an Oil",,publish,2,cardamom,,,0,0,0,open,open,20160905
1317,"On Guard","<img class=""alignnone  wp-image-1307"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12039183_10153671708959314_2484047558595733864_n-300x300.jpg"" alt=""12039183_10153671708959314_2484047558595733864_n"" width=""439"" height=""439"" />",,20160905,post,http://theoilydoc.com/on-guard/,,,,,,,"Science Of>About an Oil",,publish,2,on-guard,,,0,0,0,open,open,20160905
1318,"Cheer Oil","<img class=""alignnone  wp-image-1308"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/11988403_10153630190819314_799737678844707709_n-300x300.jpg"" alt=""11988403_10153630190819314_799737678844707709_n"" width=""432"" height=""432"" />",,20160905,post,http://theoilydoc.com/cheer-oil/,,,,,,,"Science Of>About an Oil",,publish,2,cheer-oil,,,0,0,0,open,open,20160905
1319,"Passion Oil","<img class=""alignnone  wp-image-1309"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12039367_10153637415194314_867392910538973398_n-300x300.jpg"" alt=""12039367_10153637415194314_867392910538973398_n"" width=""453"" height=""453"" />",,20160905,post,http://theoilydoc.com/passion-oil/,,,,,,,"Science Of>About an Oil",,publish,2,passion-oil,,,0,0,0,open,open,20160905
1320,"Forgive Oil","<img class=""alignnone  wp-image-1310"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12039207_10153635349109314_8690763412063458967_n-300x300.jpg"" alt=""12039207_10153635349109314_8690763412063458967_n"" width=""436"" height=""436"" />",,20160905,post,http://theoilydoc.com/forgive-oil/,,,,,,,"Science Of>About an Oil",,publish,2,forgive-oil,,,0,0,0,open,open,20160905
1321,"Motivate Oil","<img class=""alignnone  wp-image-1311"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12043053_10153640011134314_3099863981430404680_n-300x300.jpg"" alt=""12043053_10153640011134314_3099863981430404680_n"" width=""435"" height=""435"" />",,20160905,post,http://theoilydoc.com/motivate-oil/,,,,,,,"Science Of>About an Oil",,publish,2,motivate-oil,,,0,0,0,open,open,20160905
1322,"Console Oil","<img class=""alignnone  wp-image-1312"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/11261683_10153632722429314_7358467667812322397_n-300x300.jpg"" alt=""11261683_10153632722429314_7358467667812322397_n"" width=""432"" height=""432"" />",,20160905,post,http://theoilydoc.com/console-oil/,,,,,,,"Science Of>About an Oil",,publish,2,console-oil,,,0,0,0,open,open,20160905
1323,"Peace Oil","<img class=""alignnone  wp-image-1313"" src=""http://theoilydoc.com/wp-content/uploads/2016/09/12049399_10153641451239314_4047337404958375436_n-300x298.jpg"" alt=""12049399_10153641451239314_4047337404958375436_n"" width=""445"" height=""442"" />",,20160905,post,http://theoilydoc.com/peace-oil/,,,,,,,"Science Of>About an Oil",,publish,2,peace-oil,,,0,0,0,open,open,20160905
1326,"New products!",,,-00011130,post,http://theoilydoc.com/?p=1326,,,,,,,Uncategorized,,draft,2,,,,0,0,0,open,open,20160918
1522,"Notes from Convention","<h2><span style=""color: #ff00ff;"">The following notes, and slides, from dŌTERRA 2016 convention can be viewed by clicking on the links below. </span></h2>

<hr />

<ul>
 	<li><a href=""https://www.dropbox.com/s/li31fdgy05bj65k/Women%2C%20physician%20panel%2C%20Sleep%20Sep%2016%2C%202016.pdf?dl=0"">Sleep, Women's Health, Physicians Panel </a></li>
 	<li><a href=""https://www.dropbox.com/s/07uq6zb1ok5y37k/Sleep%2C%20Testing%2C%20Johns%20Hopkins%20Sep%2015%2C%202016.pdf?dl=0"">Sleep, Testing and John's Hopkins</a></li>
 	<li><a href=""https://www.dropbox.com/s/y11ik6jznih5kw6/General%2C%20Sourcing%2C%20News%2C%20Emotions%20Sep%2015%2C%202016.pdf?dl=0"">General Session, Sourcing, Emotions, and News</a></li>
 	<li><a href=""https://www.dropbox.com/s/fh241e8ltakzfqp/Healing%20Hands%20Sep%2017%2C%202016.pdf?dl=0"">Healing Hands Foundation</a></li>
</ul>",,20160920,post,http://theoilydoc.com/notes-from-convention/,http://theoilydoc.com/wp-content/uploads/2016/09/one.png,one,,,,,Files,,publish,2,notes-from-convention,,,0,0,0,open,open,20160920
